$MOCA Stakers Top List
Generated on: 2025-07-14 23:29:52
Contract Address: 0x9a98E6B60784634AE273F2FB84519C7F1885AeD2
Token Name: $MOCA
Total Staked: 295,922,713.01 $MOCA
Contract Paused: False
Total Stakers: 2616

Rank | Wallet Address | Staked Balance ($MOCA)
1693 | 0x407369aE043Ef4424BfbCe07dcB0126263b57733 | 3,436.28 $MOCA
1694 | 0x83ECb265E12a4D0E263348DF7d9578b98f451a75 | 3,430.49 $MOCA
1695 | 0xeDdEcc7c91ceeaC684Db3a3ecc0DabCa0157D528 | 3,421.21 $MOCA
1696 | 0x1fDbFfD0d8e237E64E68A904c2a6F447a1aD5C90 | 3,381.55 $MOCA
1697 | 0xB94e03Be1172acda157e62Aa696f1ab0631bB365 | 3,363.00 $MOCA
1698 | 0xa2DDE55901951Dc20DD3ca7160408cA757A2C380 | 3,360.00 $MOCA
1699 | 0x22c016Bf892142ba3Ef6F1deb4BA004C59eA29a5 | 3,360.00 $MOCA
1700 | 0x5B11FFE659854be06e83D799Eb14e78899fdb097 | 3,354.00 $MOCA
1701 | 0x65f5c20eBaFedee978fb39B9B2C043Bf528C522c | 3,354.00 $MOCA
1702 | 0xae2c61B70712520a9379Ffc0d6850Fd74196472C | 3,335.47 $MOCA
1703 | 0xf873E2664a70fc7E356C3474b71b0AD5F9421adb | 3,334.77 $MOCA
1704 | 0xE353A6307d9794bB52A55b4c6311200EE8744d50 | 3,330.00 $MOCA
1705 | 0xc1bC833DF4cd881f435Fe07f44a185C35fc377cF | 3,318.83 $MOCA
1706 | 0xDEB1c51514ee12d9F76Eb67AfCb7B4c33B466449 | 3,289.23 $MOCA
1707 | 0x9Cb84ff1A178a53f5deAD3cA098B3e41f6645db5 | 3,270.24 $MOCA
1708 | 0xf2EfC7b78168abC6A5be99e5624c64f2499d91fC | 3,269.22 $MOCA
1709 | 0x72285399B6567A942dE88f86aB80C58C5479CC4a | 3,267.23 $MOCA
1710 | 0x3718dB93783622c092Bf110F89368eCfd19126c0 | 3,266.30 $MOCA
1711 | 0xF9C78f08A608C0Ba68ef99Aee156b29030045F3B | 3,261.30 $MOCA
1712 | 0xe2F0977fb5D11bA2F8Fe6261dad4eC605a3cce4F | 3,259.59 $MOCA
1713 | 0x885F6520B306763ab30b698531a992257B160BB4 | 3,253.23 $MOCA
1714 | 0x6Fa1Aa9e9cE2D3536dB032265734Ad910E6663C1 | 3,238.20 $MOCA
1715 | 0x05916A13d15EC698Ec86C1b2961bed296B3Ba8cE | 3,235.64 $MOCA
1716 | 0x3884cca22eee225bc54B2de7FE24Bbf2b8850d84 | 3,219.00 $MOCA
1717 | 0x650F8BdBD957Bdae4Ccf102E4005a98762bDE9E0 | 3,210.00 $MOCA
1718 | 0xc8B0Eb4Af15741055A45cb1FD79fE6EeccEa5f1e | 3,204.88 $MOCA
1719 | 0x27D4d8F3fc12E5984062e44d73C958E14E00daf4 | 3,202.47 $MOCA
1720 | 0xdF010f51166eB7b3B6342b65aFE6dF4F335f3a30 | 3,200.00 $MOCA
1721 | 0x345e1A371a0A5A021aC29075FF5F624560bF3821 | 3,155.80 $MOCA
1722 | 0xD61a91EA3ca54319A65bd619f1665BbB6e0Adc6a | 3,119.78 $MOCA
1723 | 0x94f2F4F865161BD78622DFa94674fFa64a87Db6f | 3,111.00 $MOCA
1724 | 0x26c989dBaE7b56d7bD0d09f6B3479353dA46f5e4 | 3,100.28 $MOCA
1725 | 0xF4aF0314A06EA7376dA5BdEcc33F6F9800F1aE28 | 3,100.00 $MOCA
1726 | 0x26a8b3AF634d9a09F1fE18eFDa4dEF127c81F527 | 3,079.35 $MOCA
1727 | 0x2dE0AF4ebD9480E63c61B6D4c2ae303f6b7ED331 | 3,076.00 $MOCA
1728 | 0xc97d35540deBa3aFe45057b92f36F153D580b63d | 3,071.29 $MOCA
1729 | 0xC888aEa684B1d8F3B832F356dfC84BF0a1Dc3406 | 3,066.00 $MOCA
1730 | 0x8A9ecB20efD1624643Ef2f0E55f13e0B188ED4d2 | 3,063.86 $MOCA
1731 | 0x9746d10f59Ce116fe81a0214acB06C00152Fb2DA | 3,060.00 $MOCA
1732 | 0x38Aa470decd9e5592aDc51Cf039B98884628304b | 3,060.00 $MOCA
1733 | 0x522b059963336dE4b2fE2e1b5F8e8aA515e40748 | 3,056.00 $MOCA
1734 | 0x4910D4144aE1CAE449b6A077125C849f716c2d32 | 3,055.00 $MOCA
1735 | 0x95453D80f9C988CEc98508d1fF7d3844Ee6911eB | 3,054.21 $MOCA
1736 | 0x391A4b9ff708Fe200EAd0D6d295243FDb3DbF2b7 | 3,045.00 $MOCA
1737 | 0x9693A8DcCc4A36C946a5e7F92ae79214447f9bf2 | 3,035.00 $MOCA
1738 | 0x1beABf7F104f4679e66A3aAC68e65589A99bbf4d | 3,035.00 $MOCA
1739 | 0x53D57D1e8DD4AFA442D2F3B8760E450cC8F40e61 | 3,034.00 $MOCA
1740 | 0x7863c33b26CB3Ed7aDBdfF0d723568929c54d857 | 3,025.00 $MOCA
1741 | 0xA2195B0Dd8465fd8053032D645Ef56Ef3Ba91344 | 3,015.00 $MOCA
1742 | 0x87FEEDc000CC71F52303F80E38b8c8Ef365b2eEA | 3,006.29 $MOCA
1743 | 0xF1eF5d8511E3309c9C2CE4134129079cD4d7EE13 | 3,001.29 $MOCA
1744 | 0x6e1DE6807aBD925dD779310FdA31077289223Db9 | 3,001.00 $MOCA
1745 | 0x9D9F83e77cad7a524830fb2Ee27b97C5E5CafF6d | 3,000.93 $MOCA
1746 | 0xA63b833C4bB36bF5E9d1C981Fb17a4fF37dD68f3 | 3,000.00 $MOCA
1747 | 0x8858aaF3e58045e836491c9c2B839a05f8eA7d0b | 3,000.00 $MOCA
1748 | 0x0ff3B4AB72d29a128D91873277ECA407d2B99a07 | 3,000.00 $MOCA
1749 | 0x264B41099F067bf5aB19D15e889029Ef19F2870b | 3,000.00 $MOCA
1750 | 0x1f0beBE69ea7be4146Efc69397023F624cA283E4 | 3,000.00 $MOCA
1751 | 0x95c5BEfa211AA6E24A750E6aAD968BD2a5aF1142 | 3,000.00 $MOCA
1752 | 0xCC31b3693d80B9314677b8D01fA5d972f99eE976 | 3,000.00 $MOCA
1753 | 0xB45e463aCb84649cf6deBca3aC77b0616A83df5a | 3,000.00 $MOCA
1754 | 0xEF345206d9A118894477d3463d21d25C96Fccb35 | 3,000.00 $MOCA
1755 | 0xb82E4d1448CE1B4AB29aCE7C04B5C0427F632b91 | 2,994.19 $MOCA
1756 | 0x5599e1365B4Cf5726EC15266C61a363BEe2172A4 | 2,987.68 $MOCA
1757 | 0xdb9986bd0596B8a4873b09b4a10B81B13f2C9dDd | 2,977.79 $MOCA
1758 | 0xf0500225d082D9fC1aC20959aCE31d659C297728 | 2,973.63 $MOCA
1759 | 0xF56BF343151d4D2a10D4f1CdB411122aa90fBd22 | 2,971.29 $MOCA
1760 | 0x2A9E595dA1A5A1abeb9Da76EA2a522F27e0E68CA | 2,968.29 $MOCA
1761 | 0xe62C3bb7d3ad06944533123449E4109b965f4131 | 2,954.31 $MOCA
1762 | 0xdD35AC3DDf26E937492e3212Ba0f9dEC650EED3E | 2,954.00 $MOCA
1763 | 0x6E2E130a3e4920AD0Fd98d00382cC6cf67090968 | 2,954.00 $MOCA
1764 | 0xBb81732C85ffeB6021aA38059321e059cADA7d42 | 2,954.00 $MOCA
1765 | 0x7a5668Dfd744f678b1575bFB23353508D3b45C81 | 2,918.38 $MOCA
1766 | 0x5dfbcc4B74892F91706776335c0Af241643e0C36 | 2,915.61 $MOCA
1767 | 0x0d3055b735D800Df5F6E37A024c2132612d4c381 | 2,910.00 $MOCA
1768 | 0x270b43C8e8F1082f9784e9046D4db50D55D64EEb | 2,908.54 $MOCA
1769 | 0x02Ae7104D38cd7CDEae77fC0433B006db4461473 | 2,850.00 $MOCA
1770 | 0xD7E27bEc67625Ccf488C6F68B56D98F248435a3d | 2,841.91 $MOCA
1771 | 0x3A37d20d1f214D3d44030F7CD4ee762e3Bfd4A5E | 2,821.55 $MOCA
1772 | 0xCF5446d5Eec3cE02E8Ed13eE3eb1722D05831aF5 | 2,810.80 $MOCA
1773 | 0x298dA4D0581CAbb750C1E4c74B9622Ca50e1b166 | 2,810.00 $MOCA
1774 | 0xF964C04D4283B3DEeADf6B9267d61B8E217f5Ca9 | 2,810.00 $MOCA
1775 | 0x2DAcD5a721c9B9AC0bBC9428b4C534aE6740d975 | 2,779.49 $MOCA
1776 | 0x6571C6bA32a43115747AF41F50bCE4C670971DdC | 2,773.00 $MOCA
1777 | 0xA305C75C30d5E66cD4bB8D29ca7e35fAD5c927DB | 2,771.79 $MOCA
1778 | 0xb7De379d37D1be782c4F13A590dF9045f835bcC8 | 2,767.90 $MOCA
1779 | 0x62F917C180455546a42a4Ac2f3445554d0aD7DA6 | 2,757.53 $MOCA
1780 | 0x7fe88C079F9BC039b993FD2b4FA5443BD365783b | 2,744.27 $MOCA
1781 | 0x3CF06b1739F5ad0ee16F44f17F20ACB06D387fD1 | 2,743.07 $MOCA
1782 | 0x74FD108e59F6Aae4E1F363C39eDAf639AD70Ead2 | 2,731.86 $MOCA
1783 | 0xc99f9De1351a29FEAfd7154C469F9c09C8a14523 | 2,724.29 $MOCA
1784 | 0x3e7938419273C13bCC0343843FdB6D9552D84db9 | 2,699.69 $MOCA
1785 | 0xB29937Cc18b22E2bD6caaE286BE292e18286325a | 2,695.00 $MOCA
1786 | 0x5363d828cBEa4FCE159E9431a94E580da675fDDe | 2,656.52 $MOCA
1787 | 0x8Ff846049066443Db5c238490099b6E7889aF791 | 2,648.05 $MOCA
1788 | 0x2a8A3fe39eEaC5c9C7ac1f7D21A3EeabE011f88d | 2,641.29 $MOCA
1789 | 0xaaeA99D77862860fB6ae15154569afd3c3B7718C | 2,625.12 $MOCA
1790 | 0x3559A1dF6A324a2c119c97eb53f785AF51838468 | 2,620.28 $MOCA
1791 | 0x109B1a1D28d5C4248BEf44024AD46C68c71A88cE | 2,596.88 $MOCA
1792 | 0x3c49E44cb98845387288dCfcd93aBf1B56cE20D2 | 2,592.58 $MOCA
1793 | 0x4624c499aC9bCE756Cd9332CE58FDCdb10c3303d | 2,560.00 $MOCA
1794 | 0xfF068Ec86c2C511D909ccb55985707B49Eb4180E | 2,553.90 $MOCA
1795 | 0x76F75018556B7c84d6b124ED032aeEeA396a31C6 | 2,551.10 $MOCA
1796 | 0x535B65Cd486871e105168Ca9c37065803Bb462bC | 2,546.70 $MOCA
1797 | 0x86CcA17E9f81d42Fe57436c862DFD568619535C7 | 2,545.80 $MOCA
1798 | 0x74EA935e52D52d14249fC27dE5b20716f2149990 | 2,525.87 $MOCA
1799 | 0x3AEb6592CCAfe0F629bA4f23f0936Bac2A4C091d | 2,524.13 $MOCA
1800 | 0xF5e2985f6b5085d2C70e1d73bDDd8f476b0F1F6A | 2,523.73 $MOCA
1801 | 0x867A6eB96C02bd52055734d77A53454f084826ed | 2,515.00 $MOCA
1802 | 0xF0D02EF764cB1D98353aC72929167585dfd34bD7 | 2,510.00 $MOCA
1803 | 0x0Ae5f6cdBDE6ae3953940481E54C329538dFAB8D | 2,510.00 $MOCA
1804 | 0x112AC96F7f09BBA9DBcF7e358440E20ea2E0E40E | 2,510.00 $MOCA
1805 | 0xc42F7EbE384B89A1C6cA7BA9B223c7C6272d16c5 | 2,505.00 $MOCA
1806 | 0xEc1544D8eC942820C560A1090C9eBa98EEaB6FF1 | 2,505.00 $MOCA
1807 | 0x0027f1dbcDA84C526e6bBeF5CfE9EA4555b67db3 | 2,501.00 $MOCA
1808 | 0x499bf1780DDd6Ce8521472f0EBaA9C2d9501E750 | 2,501.00 $MOCA
1809 | 0xA74dB42913B892c29c9E564270ab2c94ebb1Fa29 | 2,501.00 $MOCA
1810 | 0x10e67A8Bdc014170F40c2B67E32c6639fc7f6a73 | 2,500.00 $MOCA
1811 | 0x404df5F9628fe8413906ae904dD46a8fEEB577cc | 2,499.00 $MOCA
1812 | 0x4e666E29723ccbB9814BFe6966d8Bb302610aAc3 | 2,476.51 $MOCA
1813 | 0x154D748868F345F5DfC88036F0244A9F17190Dd1 | 2,466.21 $MOCA
1814 | 0x939D953f2Bb998445bB7f9e70E315353699a3679 | 2,465.32 $MOCA
1815 | 0x924592738241c649e57827eb9ffd2004879F1adC | 2,462.81 $MOCA
1816 | 0xe47466981De9706Aa541a75224806Fe708994cF9 | 2,460.55 $MOCA
1817 | 0xe6EBceF721d0ed3b6A6d7B8c9f8a311F50F9cef1 | 2,460.00 $MOCA
1818 | 0xa558A13Ed564f7b97Cc85A3FAc1D6949DA64E479 | 2,457.26 $MOCA
1819 | 0x10A5E1c451e27ae20bAf3A0EDfb4a46e75a981f8 | 2,455.27 $MOCA
1820 | 0x800d93F21AB718952A8be59Ca9915b67C5ABAD8B | 2,454.28 $MOCA
1821 | 0x6447db766C904F782619B42F4795157B74e044aF | 2,450.00 $MOCA
1822 | 0xB4A44C62d4553193666C60c75eCbc5a79d850118 | 2,450.00 $MOCA
1823 | 0x0C642793dfED394E776974c9e1D9C534E2dBb83e | 2,441.22 $MOCA
1824 | 0x9863D6Ff7261475f7579C90E58E53fDbE0Fd8be8 | 2,440.00 $MOCA
1825 | 0x4FFF0f708c768a46050f9b96c46C265729D1a62f | 2,431.40 $MOCA
1826 | 0x014A15C4FE6611AF0E9d9889774bB62c01Be2596 | 2,430.10 $MOCA
1827 | 0xadcF37beEE88f9BD155c95f6B29757a850C0eB10 | 2,423.65 $MOCA
1828 | 0x0a8733853D40B206E9B88B079F96Be010F00791b | 2,410.00 $MOCA
1829 | 0xa976A5990cd43cd72639Fa7056BB77Eaebe0A7C5 | 2,401.23 $MOCA
1830 | 0xF3d8F5Cad27bB7F7c1187881dd9c296a551F53F1 | 2,400.55 $MOCA
1831 | 0xaC4faBfAaeE351822eCe484Df9A66D17031e47D5 | 2,366.67 $MOCA
1832 | 0xC7D2DBB084BF1E9a9c049F37309f6F19056360d6 | 2,363.42 $MOCA
1833 | 0x111954513F984E5678923CAc6ce8B183A06874D5 | 2,363.03 $MOCA
1834 | 0x211d463B1F8fc34ae2819582797D012fBF213F6D | 2,361.76 $MOCA
1835 | 0xC7BDb47d3D2112Fb2C0D4d6b9Ea81956b58252e9 | 2,360.30 $MOCA
1836 | 0x093250C3797AbC11F3E1A05eD7879306559782A9 | 2,360.00 $MOCA
1837 | 0x84A291AB07165a14221ac745494e82dBE3Bcef9c | 2,355.39 $MOCA
1838 | 0xeb5D49A9B0fa2a6486EB2Ac4B12beA6704Bf7cd0 | 2,353.89 $MOCA
1839 | 0xC99c9229a7c8996004553Ec5005796f1c2435492 | 2,352.29 $MOCA
1840 | 0x3d9BBCB7aadc0BDCe0a8FBA6198c04fE66c34514 | 2,352.29 $MOCA
1841 | 0xE43cBA11beA00A206A161E4e824FC427593074E4 | 2,348.46 $MOCA
1842 | 0x53714C6f27687d98D42C4a4EAc41a7435461eA75 | 2,346.15 $MOCA
1843 | 0xF8d5BE7A3e3fbF80183681bee4bb029a28c7EbE4 | 2,344.50 $MOCA
1844 | 0x2c0394983201Bed9C89FDaf03Cb62355B7e67961 | 2,334.34 $MOCA
1845 | 0x0f2Fa6A16923926391429D95bbbe53A0c25081f6 | 2,317.68 $MOCA
1846 | 0xd75Ce9722CEf641D861460C4664C3b2FCFeD189B | 2,315.89 $MOCA
1847 | 0x3bB6921E6608714e391182Ba8231539DBeC11D04 | 2,312.59 $MOCA
1848 | 0x92B23eD3B503eaD8DF75452F287014b4303331c6 | 2,312.59 $MOCA
1849 | 0xf954062B8DE0cB7253Bc576299EEb9d729Eca97c | 2,312.59 $MOCA
1850 | 0x2426A5EF5B18FEd59d5957c855a625b300c526DB | 2,312.59 $MOCA
1851 | 0x054ccc88211D9C0768Dfb917B5151306F2d7007C | 2,312.59 $MOCA
1852 | 0xa2AB05112Ce84d511F1E50B11BA1cc16DbA11785 | 2,312.59 $MOCA
1853 | 0xb32cd61656a6F8F5C9B68b0B295d3b1394B81b53 | 2,312.59 $MOCA
1854 | 0x390A2229A7243aeEcba128FB41c116842309f2A0 | 2,312.59 $MOCA
1855 | 0xf1E4D3Cc738d3AfB057736B56e3B0835448FC40C | 2,311.29 $MOCA
1856 | 0x085cBE1374e79512eA24C51d9065b257101F2646 | 2,311.29 $MOCA
1857 | 0x3477259507F429583E672959d83CF6Eea709f952 | 2,311.29 $MOCA
1858 | 0xF2967e895A280076bA54E0768BB055d29CB12890 | 2,311.29 $MOCA
1859 | 0x5DC72130EC2592C246dD7c573E8FA9067a1cB6E4 | 2,311.29 $MOCA
1860 | 0xd8A2cfcB2C24ADC541dCd79B69FEbfC1c8e16011 | 2,311.29 $MOCA
1861 | 0x12a2A91521bcdE76b569ca54EEeBECa7433BA55E | 2,310.59 $MOCA
1862 | 0x0ED9B97b36B5d27A628477dB5D3415a42f687F07 | 2,310.00 $MOCA
1863 | 0x47f25FbabA92d00ac7b40A5fB4F37Ea8660Be32e | 2,302.99 $MOCA
1864 | 0x84FB0F36525B403b5A8001e6BE781ECC63A007e7 | 2,300.00 $MOCA
1865 | 0x83856f78aCd366F72409Ac47A12b8A6e35059dB5 | 2,300.00 $MOCA
1866 | 0x6A51eEe3a2C2d33921844965738aE99b81dbFf95 | 2,300.00 $MOCA
1867 | 0x08811C5Ee5e559870B20EC87F32242e0C4396aDB | 2,292.57 $MOCA
1868 | 0x4B0da1229D2248baB84d2ed6Eb1414A17Eb1F701 | 2,291.00 $MOCA
1869 | 0x34A0220A49290375a872f63d5Ffd9956d090e42d | 2,281.74 $MOCA
1870 | 0xaa0c5E468e5f23DD7c9D3d008eD38C74080d2AbF | 2,271.29 $MOCA
1871 | 0x851a8522D7EE4551Ce64d5146D5D9E72e1200332 | 2,271.29 $MOCA
1872 | 0x6bBBa51c055dc0824a468b5f21a9b86dc3ECb38b | 2,271.29 $MOCA
1873 | 0xb183Dc64Bc522E7C0584924e6b91C88A68D7b4c1 | 2,265.39 $MOCA
1874 | 0x7962D24d434C8b9863968DA1FBE0D9B6eFdf59E5 | 2,246.45 $MOCA
1875 | 0x1C818935fB99cfD66f483A8B0dE349984C02B470 | 2,228.53 $MOCA
1876 | 0x4986ac8522E8831e71439C529E514022596c301B | 2,224.58 $MOCA
1877 | 0x1e545dff3fe289c347BafF93df8C982aFB07AB28 | 2,215.00 $MOCA
1878 | 0x344Af4BD6b6fF552c14a6fFeAAb4e7817f2e7706 | 2,214.60 $MOCA
1879 | 0x4e1be63B4c37fEc1fF7Ac120330d02212BF258bf | 2,210.00 $MOCA
1880 | 0xDa5Ad3C1630E59fb304d0b86948E2CB2172eAaAF | 2,200.00 $MOCA
1881 | 0xb02c33Eb14bd0928F734fE49dBc1C8807aE2C761 | 2,199.39 $MOCA
1882 | 0x50bA55bF41580f0Ba7dF31d9d20b129e6d2Df6aE | 2,193.65 $MOCA
1883 | 0x4ff7B98BC41d300D821E7F77a4556d5902a02f3c | 2,145.09 $MOCA
1884 | 0x7E45275b686582026D25b96DD4aEF9cb42BCB2d4 | 2,076.78 $MOCA
1885 | 0x91ba0F6E1Fb0Fd949bC292aB60c41215522b157E | 2,066.91 $MOCA
1886 | 0xd1B10AB0a278752017551b57BB2B157b81eBEd65 | 2,060.00 $MOCA
1887 | 0x2c513dD609dB0A5d9dEf2f2Ed32469FB2619d065 | 2,048.04 $MOCA
1888 | 0xb1Fd29dAff0B03b6CFFfc4cDBF0bC7d1A612454b | 2,038.26 $MOCA
1889 | 0x1B0040c64c06ED7F0f5EFc866d5c78a0A1A26132 | 2,029.95 $MOCA
1890 | 0x329df71A4288BF90F39c5774dc661fEC3B8EA2e2 | 2,014.63 $MOCA
1891 | 0x929A25B2ab7AbfD69a94037543e5285dA08a4Dbe | 2,010.00 $MOCA
1892 | 0xE1a7e3B3B5B76a1007498CD01d7356E462B26D88 | 2,005.00 $MOCA
1893 | 0x0562908DaF9752112EcfdB86d58d8392d9EA92d8 | 2,005.00 $MOCA
1894 | 0x6033D60e13Ed981c6f7669eD4B7Af9Ab1820A96d | 2,003.20 $MOCA
1895 | 0x0e429eecC940a99fe797A906671efD32E4f559a4 | 2,001.00 $MOCA
1896 | 0xD6ac651413D8a70CC9C1fD9e113Ef9161795C4d6 | 2,001.00 $MOCA
1897 | 0x758833964599F5eA9ABbEdE3cab6A9d51f66B998 | 2,001.00 $MOCA
1898 | 0x5C5749f79052EEF6c5d059EC045306DE76Fca1a4 | 2,001.00 $MOCA
1899 | 0x82620BaCa7ea7E7D1934eaf9814fef88B63efc25 | 2,000.28 $MOCA
1900 | 0x14C64e5870e6859819d070256a6bcA46D9147AEe | 2,000.00 $MOCA
1901 | 0xe91D5d2B575797268DaaB4cE30597CD88d817338 | 2,000.00 $MOCA
1902 | 0xB554B58C1C362dD54de5Ac96775Da316F976fd0D | 2,000.00 $MOCA
1903 | 0x2C2Fa48F132BF4268AA1ec4a1Dc4CF67395b54c7 | 2,000.00 $MOCA
1904 | 0x916bd95734d266E45B3d22F7f21993b6fC0e92cB | 2,000.00 $MOCA
1905 | 0x1c620796778fad023B257b88BEe362591C2d52d3 | 1,999.57 $MOCA
1906 | 0x67e1C5C01a6E76aD06c50C25d00D566C58bAA64C | 1,978.53 $MOCA
1907 | 0x06a015D8fb945bbf21A19b6e81264F55d325994E | 1,973.56 $MOCA
1908 | 0xf85C3633e3AB8A8C3C7AEB87885883e23c42Cda5 | 1,972.28 $MOCA
1909 | 0x889f585eC85C7b8C7c39736219AbC99C8915a141 | 1,943.92 $MOCA
1910 | 0x6D4690aAEA48110012EaD7a66DaA4d1232E34692 | 1,929.53 $MOCA
1911 | 0xcD5Ea99878E77C0b8fDE22620feE13a830f94938 | 1,926.74 $MOCA
1912 | 0x024dcD278b57232C8c166045B7e97B8E942370b5 | 1,910.12 $MOCA
1913 | 0x606cF5f91a8c7906B47E708D477B7C09f2BD36a4 | 1,902.56 $MOCA
1914 | 0xd4d160D72A6D95c273E16d9dF16d7E40eCD6B06a | 1,900.87 $MOCA
1915 | 0xa9B3D2A77d4615E6414Ee332737b863c2AE5e86A | 1,876.11 $MOCA
1916 | 0x64AdF7751998568f3ac2e16bBd2792319A7A3418 | 1,854.27 $MOCA
1917 | 0xFFF2dcc0a9C7F917A97D5d2D04d7390BC9fd84aC | 1,854.23 $MOCA
1918 | 0x10E3Ea6E39582556D0728c85Ff773db5BC41ee0e | 1,832.75 $MOCA
1919 | 0x46688e4E25bC511A919Aa027c563C5429C9A3a0d | 1,810.45 $MOCA
1920 | 0x3396A212719eD155dde3d3c3aF9BCF45F7D3BF58 | 1,809.01 $MOCA
1921 | 0x3f64AB86661ed70A823B423e7C571cdbd2334C69 | 1,807.15 $MOCA
1922 | 0x87E332aA0A9d797Ef791b535D78a7a7a834d9803 | 1,800.00 $MOCA
1923 | 0x017ceeD5d253090DFE30e422665450D2d6AA7b9E | 1,772.37 $MOCA
1924 | 0xc3edD5dF527F6e99cB251d6684abA4F8bEA4F7a2 | 1,721.44 $MOCA
1925 | 0x83d17Da9339C800561C9aAfC630E73eadD8657aC | 1,712.83 $MOCA
1926 | 0xD95d23f1AcD27650007E526429D0Cab0ca2AcC20 | 1,710.00 $MOCA
1927 | 0x08Bd0ee80fCe4fD77056e06017Fb5C33dc4a666c | 1,698.48 $MOCA
1928 | 0x8C5b1E82eBf54De8a0546E5BC55C6686af9D2711 | 1,694.85 $MOCA
1929 | 0x6Cc9fb5DF7D60a97AE991886EC4156c1E741A76E | 1,682.78 $MOCA
1930 | 0x5BDB8D1CE11BcC42D3c3abB0c76D91A85857dE9E | 1,660.00 $MOCA
1931 | 0x40176C8A975C8E47A50D9d7Ef0dE3D63758F2B4e | 1,660.00 $MOCA
1932 | 0x339fE8564875ae6D8F722b0934aE419227a49a70 | 1,657.36 $MOCA
1933 | 0x5a1E8287Ef7aF8e84c0c30736f114236BB9596b2 | 1,654.83 $MOCA
1934 | 0xEc03D0470c3bf4f7c1eF5dE91Db55ECA094DBffc | 1,630.60 $MOCA
1935 | 0xcF214bB5abF6734Cf73C9Edaa9019203d5f17da0 | 1,629.38 $MOCA
1936 | 0x7ab04dD732742d57DAd3b00f7C857CeB69338198 | 1,624.74 $MOCA
1937 | 0x274d6454b32B736F40E14402787c61AD1aE08760 | 1,622.48 $MOCA
1938 | 0xd029ea04c8bD36587bAefA23872d108911fE5996 | 1,621.49 $MOCA
1939 | 0xBDEAE38318C2e6fe0A9aB13cD27122D5ffa7220A | 1,610.00 $MOCA
1940 | 0x71688Affc0b0810Fa8582eC64162A3Dc4CffbF22 | 1,610.00 $MOCA
1941 | 0x45faD3d36fA506e7F955711D6D0Dc94a5be8F4B6 | 1,601.38 $MOCA
1942 | 0x821144a981e2de0D6b5FDa88B48B25ee05eE3E1E | 1,595.27 $MOCA
1943 | 0xBcB2ce084Cd50f889aD16E53EbBD52F3f3eC31aF | 1,587.91 $MOCA
1944 | 0xC87dB25eb4B51Ead18A458a5b905166d3845aA3D | 1,586.87 $MOCA
1945 | 0x6b79a4d306405751bDA30a8D825e6fbd893d0D85 | 1,586.81 $MOCA
1946 | 0x6e2cD7B09AA343986C5A26DEC670913772FF1D45 | 1,578.36 $MOCA
1947 | 0xDb3760490abe1Ef5Fa63FDAA7788b94AB9b0e9E8 | 1,570.00 $MOCA
1948 | 0x2a96C6C338939d5d2BD75c6790C7aB775b80323f | 1,566.39 $MOCA
1949 | 0x76f8103131c15EB12B8743C9bB5DBf8DDFC519a2 | 1,560.00 $MOCA
1950 | 0xB8412968902b3f852bd41C4f00d200C09c5a21dE | 1,560.00 $MOCA
1951 | 0xA5A5813c141Ad666f1F70650d6b7d54E1568E05b | 1,556.56 $MOCA
1952 | 0x487180e899f6B00f0Fe84a589d07139Bf75c8c48 | 1,547.00 $MOCA
1953 | 0x2e4211474670883fFFFF3c38532aAA257789dB1E | 1,545.88 $MOCA
1954 | 0xa0347A3d317d446D67d0dA27462B33d40815cc5e | 1,530.00 $MOCA
1955 | 0x00103115f21eaFD2BB5274eEBF96E277cb3bAE1A | 1,523.37 $MOCA
1956 | 0x6f26a1cC7272057F56d454B5D07e018b13784868 | 1,517.81 $MOCA
1957 | 0xEdd91337b6d40011399dD1a165B0D277D25517e5 | 1,510.58 $MOCA
1958 | 0x3088aF174f9B631960A90DAEdb417d77490C83f2 | 1,510.00 $MOCA
1959 | 0x4f35060686b0B632e3AB501CBade3C2A2A290c97 | 1,510.00 $MOCA
1960 | 0x63A47Ff9E5eC6E3afE64B6ccb4c1150Da284E28E | 1,500.00 $MOCA
1961 | 0x705E19A7a50665d61C6E27c59a5581d5EB6668e2 | 1,494.26 $MOCA
1962 | 0x87Ebd0259B6ED0c68539E90Afcf7Aa5D60042F2e | 1,486.34 $MOCA
1963 | 0x03A3cc4148619b60DDa51612a4483fFe43435F34 | 1,486.21 $MOCA
1964 | 0x1643b927Ac57A52B38cC916a805E0AF6332b7fA2 | 1,482.27 $MOCA
1965 | 0x1555fb33c001c5b4bc172A411e39CBB86AdeB6b4 | 1,475.80 $MOCA
1966 | 0x8d8558C6AD6D50aE46dC756f32aD50cFEb610B34 | 1,464.66 $MOCA
1967 | 0x7452CA3B04Ea6278dfd9ba3C4E6C14DC530a92c2 | 1,444.79 $MOCA
1968 | 0x3Ff815aB5B0Dec5caD9203f83903a2f775541EC1 | 1,437.07 $MOCA
1969 | 0x7f96bDa9bC6A37C38AC526a16E51BDf5EB578A83 | 1,400.00 $MOCA
1970 | 0xdb2a24Bd90Aafa67a98a8D51E678eDb722395Da4 | 1,371.92 $MOCA
1971 | 0xd338078740A6F290F03466B5EA0e55dF557420D7 | 1,369.48 $MOCA
1972 | 0xe6d28E8d97dfB998FCEcA89a692B40FDCd51D599 | 1,369.48 $MOCA
